id,created_at,name,screen_name,verified,followers_count,friends_count,text,description,lang,time_zone,location
646710410272333824,Wed Sep 23 15:39:11 +0000 2015,Rolando García,RolooGarcia,False,20,23,el director ejecutivo de volkswagen dimite en medio del escándalo por la manipulación de emisiones:  http://t.co/fpkzvk8pmt,no soy ni seré nunca una persona normal  valoro mis amistades al 100%  odio ver a la gente triste  me gusta molestar  y soy perseverante con lo que quiero.,es,central time (us & canada),san salvador
646710414198329344,Wed Sep 23 15:39:12 +0000 2015,Antonio Prosperi,antonioprosperi,False,14930,16329,rt @bbcbusiness: #volkswagen ceo martin winterkorn quits over diesel emissions scandal http://t.co/mqvsdzq3du http://t.co/owy5zkpig9,ing. mecánico y matemático from the university of texas at arlington  texas  usa. critico empedernido  analista y activista político digital..,es,caracas,venezuela y el mundo...
646710414319882240,Wed Sep 23 15:39:12 +0000 2015,Alberto Triana,albertotriana81,False,1274,1885,rt @lanacion: [último] renunció el presidente de volkswagen  tras el escándalo por emisiones de gases http://t.co/qqtusumctx http://t.co/v3…,periodista  ingeniero  autodidacta  fotógrafo amateur  soltero (por fortuna) sin afiliación política. https://anticipaciones.wordpress.com,es,eastern time (us & canada),
646710414655533057,Wed Sep 23 15:39:12 +0000 2015,EFE_motor,EFE_motor,False,5214,2045,el presidente de #volkswagen  martin #winterkorn  #dimite por el #escándalo de las #emisiones de los vehículos #diésel en #eeuu,la actualidad del motor en la agencia efe,es,athens,madrid (españa)
646710415980892160,Wed Sep 23 15:39:13 +0000 2015,Andrés Cachalvite,ACachalvite,False,1314,439,dimite el ceo de volkswagen por el escándalo de las emisiones http://t.co/geqbbum07b #vw #volkswagen,redactor del diario la región en ourense. baloncesto y motor. también en tv  en la prórroga de telemiño y en radio  en la cope.,es,london,ourense
646710414592479233,Wed Sep 23 15:39:12 +0000 2015,Noticias MVS,NoticiasMVS,True,1070267,12629,opinión-@volkswagen necesita explicar su software para evitar acciones penales http://t.co/0hzhv6mkms http://t.co/wr2lutnvri,el portal de la estación noticiasmvs infórmate del acontecer de méxico y el mundo.,es,mexico city,üt: 19.466002 -99.168275
646710416823840768,Wed Sep 23 15:39:13 +0000 2015,Alexia,AleexiaGuzmaan,False,23,24,el director ejecutivo de volkswagen dimite en medio del escándalo por la manipulación de emisiones:  http://t.co/glfpmhibjs,hija del rey de infinito poder  su amor es para siempre.,es,central time (us & canada), san salvador
646710417675292672,Wed Sep 23 15:39:13 +0000 2015,ㅤ,googlekb,False,238,14,volkswagen ceo resigns amid emissions scandal http://t.co/ttuuhrr2ye,NULL,es,mazatlan,miami fl
646710420351221760,Wed Sep 23 15:39:14 +0000 2015,Erick M.,Eriickluiis_x5,False,695,180,volkswagen chief martin winterkorn resigns amid emissions scandal: in a statement  martin winterkorn said he a... http://t.co/dd1kupxd8h,nunca me terminaras de conocer ;) soy una caja llena de sorpresas :3 :3 :3,es,atlantic time (canada),
646710420955394048,Wed Sep 23 15:39:14 +0000 2015,Batirtze,sbati89,False,471,1900,rt @la_informacion: dimite el ceo de volkswagen por el escándalo de las emisiones contaminantes http://t.co/r1cvavhg0j http://t.co/xnauiiju…,licenciada en publicidad  máster en marketing  técnica de protocolo. apasionada de las redes sociales bodas y de los eventos,es,madrid,bizkaia
646710422020579328,Wed Sep 23 15:39:14 +0000 2015,Hugo Villafuerte,DoonHugoo,False,245,21,el director ejecutivo de volkswagen dimite en medio del escándalo por la manipulación de emisiones:  http://t.co/adswgfitox,sigueme y te sigo :d,es,central time (us & canada),san salvador
646710426110025728,Wed Sep 23 15:39:15 +0000 2015,David Escoto,PayadavidES,False,20,26,el director ejecutivo de volkswagen dimite en medio del escándalo por la manipulación de emisiones:  http://t.co/7rs3p4slk3,estoy tan feliz que si estornudo me sale confeti. =d,es,central time (us & canada),san salvador
646710426508636160,Wed Sep 23 15:39:15 +0000 2015,Más Vale Tarde ,MVTARDE,True,52181,157,directo | dimite el presidente de volkswagen tras el escándalo de la compañía ▶ http://t.co/pclcm6ibyy http://t.co/f6ac2yr1h4,cada tarde  a las 17:15  en lasexta  contamos bien buenas historias y analizamos la actualidad.,es,NULL,
646710428156956672,Wed Sep 23 15:39:16 +0000 2015,Fede,fedequeipo,False,502,225,rt @lanacion: [último] renunció el presidente de volkswagen  tras el escándalo por emisiones de gases http://t.co/qqtusumctx http://t.co/v3…,19. aunque no entiendan yo por boca doy la vida. 63 estrellas. ningun descenso. comercio internacional. unlu. caro la mejorrr,es,buenos aires,general rodriguez
646710431302729728,Wed Sep 23 15:39:16 +0000 2015,urgente24.com,U24noticias,False,32688,97,en medio del escándalo  renunció winterkorn  el presidente de volkswagen http://t.co/guc7t0hat8,información confiable también en http://facebook.com/urgente24,es,buenos aires,argentina
646710435798908928,Wed Sep 23 15:39:17 +0000 2015,Naty Navarrete,NatyNavarre,False,23,23,el director ejecutivo de volkswagen dimite en medio del escándalo por la manipulación de emisiones:  http://t.co/i8imf2hulh,tu medallittha bonittha!! siempre a tu lado bb.. ♥♥♥ sigueme & te sigo.. xd,es,central time (us & canada),san salvador
646710442438451203,Wed Sep 23 15:39:19 +0000 2015,Henry Garcia,MateoRenderos,False,20,22,el director ejecutivo de volkswagen dimite en medio del escándalo por la manipulación de emisiones:  http://t.co/bcr3gkjqqe,NULL,es,central time (us & canada),san salvador
646710442962780160,Wed Sep 23 15:39:19 +0000 2015,UPPDAL,UppdalAmerica,False,190,32,#uppdal #cuba #americalatina dimite el consejero delegado de volkswagen  martin winterkorn  por el escándalo de las… http://t.co/3b5tq96n7q,u.p.p.d.a.l.: unión de partidos políticos digitales de américa latina,es,atlantic time (canada),américa latina
646710445349445632,Wed Sep 23 15:39:20 +0000 2015,Jaime M.L.,jaume5ml24,False,17,37,"rt @capitalradiob: el ceo de volskwagen dimite para facilitar ""un nuevo comienzo"" en la compañía. http://t.co/9aywc7vbqp @78laurablanco",trader en los ratos libres. la información bien gestionada es rentable,es,NULL,barcelona 
646710444820815872,Wed Sep 23 15:39:20 +0000 2015,Julio Alejandro ,jalejandro3107,False,471,1582,#cuba #usa volkswagen chief martin winterkorn resigns amid emissions scandal: in a statem... http://t.co/gkelc58xqt #palabrasentreelcafe,cubano 100%  compartiendo ideas con un café de por medio...,es,pacific time (us & canada),la habana cuba
646710446234316801,Wed Sep 23 15:39:20 +0000 2015,Cristóbal Delatorre,Cristo8444,False,849,2002,volkswagen chief martin winterkorn resigns amid emissions scandal: in a statement  martin winterkorn said he a... http://t.co/2k4iqr0meh,me gusta mucho practicar deporte y también me interesa todo lo relacionado con el crecimiento personal.,es,london,las palmas de gran canaria
646710448549720064,Wed Sep 23 15:39:20 +0000 2015,AbogadosBarcelonaCAT,AbogadosBcnCAT,False,156,448,dimiteix el president de volkswagen per l'escàndol de les falsificacions de les emissions de vehicles - http://t.co/lobenaodhw,pedragosa marfá advocats,es,NULL,mollet del vallès
646710449803804672,Wed Sep 23 15:39:21 +0000 2015,RADIO X LA FALDA ,RADIOXLAFALDA,False,458,204,rt @infobae: escándalo de volkswagen: renunció el ceo  martin winterkorn http://t.co/qezygmi0vr http://t.co/itvvguwqdw,lrt311radio fm estacion x 93.5 radio de clasicos. la falda sierras de cordoba..,es,NULL,la falda cordoba argentina.
646710451598966786,Wed Sep 23 15:39:21 +0000 2015,TSUNAMI  FUCK (+18),MARCA918,False,613,992,rt @autofacil: el presidente de #volkswagen dimite tras el escándalo de la manipulación de emisiones http://t.co/7wg6cnvgbz http://t.co/3rl…,porn star fuck suck pussy expert do anal open ass creampie nude model looking porn producer contact cayamans@hotmail.com black from the waist down hetero +18,es,NULL,catalunya lliure 
646710453544972289,Wed Sep 23 15:39:22 +0000 2015,Carmen Zamora♡,Zamora_SV,False,154,28,el director ejecutivo de volkswagen dimite en medio del escándalo por la manipulación de emisiones:  http://t.co/dnsprtqr2j,marioandres  mi angel en el cielo♡ | me diste un infinito  dentro de mis dias contados♥|ss&bm| i love you today more that yesterday but less than tomorrow♡ god♡,es,central time (us & canada),san salvador
646710453595312128,Wed Sep 23 15:39:22 +0000 2015,Richi Posadas,RichiPosadas3,False,18,22,el director ejecutivo de volkswagen dimite en medio del escándalo por la manipulación de emisiones:  http://t.co/qe3xpbludt,todo lo que t pasa es a causa d ti mismo,es,central time (us & canada),san salvador
646710459404423172,Wed Sep 23 15:39:23 +0000 2015,Gree Montesinos,GreeMoonte,False,20,26,el director ejecutivo de volkswagen dimite en medio del escándalo por la manipulación de emisiones:  http://t.co/pprj5xbtkk,princesa de dios ♥ servidora de dios por gracia  estudiante de ingenieria agronomica  comprometida con cristo! #animalista #catlover …,es,central time (us & canada),santa ana
646710460969041920,Wed Sep 23 15:39:23 +0000 2015,+Adrián,AdriGP_,False,496,336,última hora: dimite el presidente ejecutivo del grupo volkswagen  martin winterkorn http://t.co/bxnikgpc0d,1993. aviation✈ and cars. software engineering (etsisi  upm). in love with a brunette. fc.,es,madrid,madrid (lemd)
646710462344663040,Wed Sep 23 15:39:24 +0000 2015,MR jorge RD ,MrArturo26,False,453,275,voseamefrecko;)♥ renuncia el presidente de volkswagen tras el escándalo de manipulación en eeuu:  http://t.co/n1psucchux mrjorgerd,estrella que tiene brillo propio no brilla con el del ajeno .mire mi whatsapp 849-252-7976,es,atlantic time (canada),santo domingo
646710464131530752,Wed Sep 23 15:39:24 +0000 2015,Mariano M del Río,mmdelrio,False,2691,608,otro ejecutivo debe dejar su cargo por #incidente.  https://t.co/9xdwqt52fs,#cybersecurity #compliance #awareness #privacy #cloud #csirt #pci #bcp #ics #sgsi #ciclismourbano #medioambiente | blog @securetech_arg | opiniones personales,es,buenos aires,buenos aires  arg
646710469361700864,Wed Sep 23 15:39:25 +0000 2015,María José Brauer,MariajoBrauer,False,33,27,el director ejecutivo de volkswagen dimite en medio del escándalo por la manipulación de emisiones:  http://t.co/ppz2vpalgr,ich war in deutschland geboren  ich lebe in el salvador mit einer absicht  die noch ich nicht weiß.,es,central time (us & canada),alemania / el salvador
646710471144423424,Wed Sep 23 15:39:26 +0000 2015,Silvia P. Vence,SilviaPVence,False,24,114,rt @elblogsalmon: auf wiedersehen martin winterkorn! el caso volkswagen se cobra su primera víctima  http://t.co/wfe4ubonxb http://t.co/aip…,'del capitalismo al talentismo' agente comercial free-lance en adeslas  estudiante  pasión por las relaciones humanas y con grandes dosis de curiosidad.,es,NULL,vigo- rodeiro (lalin)
646710471417012224,Wed Sep 23 15:39:26 +0000 2015,JoseYellow46 #JB17,ForzaValee,False,2770,1684,dimite el presidente de volkswagen  problemas para red bull.,es increible verte sobre tu moto cada fin de semana  tú todo lo puedes  mago. gracias por hacerme   reir  llorar  gritar y soñar. gracias ídolo  gracias d46s.,es,ljubljana,siguiendo los pasos de d46s
646710472293486592,Wed Sep 23 15:39:26 +0000 2015,Erick Garcia⚡️,ErickGar7,False,21,21,el director ejecutivo de volkswagen dimite en medio del escándalo por la manipulación de emisiones:  http://t.co/izrtr8qot8,real madrid⚽️| viajar✈️| musica|,es,central time (us & canada),san salvador
646710473425989632,Wed Sep 23 15:39:26 +0000 2015,Francisco Ruiz,fruizpaz,False,16,63,rt @milenio: [al minuto] renuncia presidente de volkswagen tras el escándalo de emisiones de contaminantes http://t.co/wlpkmyja2x http://t.…,la decisiones difíciles se toman fácil,es,mexico city,méxico  d.f.
646710475024113664,Wed Sep 23 15:39:27 +0000 2015,AlbertoTambrig,Titomixx,False,501,466,rt @eeamerica: el ceo de #volkswagen anuncia su dimisión http://t.co/vddmnaih8y http://t.co/kxd1fmtvwf,válvulas  cilindros y gasolina. ah y periodismo en la uma y ts en realización de esp. hago fotos y videos cuando puedo. foodaholic.,es,madrid,cádiz - autovía - málaga
646710477079220224,Wed Sep 23 15:39:27 +0000 2015,Nancy Larín,NancyLarin_,False,44,25,el director ejecutivo de volkswagen dimite en medio del escándalo por la manipulación de emisiones:  http://t.co/7e8dfb4yxn,a veces quien menos demuestra es quien más siente.,es,central time (us & canada),san salvador 
646710478912143363,Wed Sep 23 15:39:28 +0000 2015,Pimpleia,Pimpleia,False,205,83,un artículo que da respuesta puntual a muchas de nuestras preguntas acerca del caso volkswagen. #buenmiercoles  https://t.co/u2pj9uiimf,arte  niños  creatividad e inteligencia,es,mexico city,ciudad de méxico
646710478568333312,Wed Sep 23 15:39:28 +0000 2015,CNP Zulia,cnpzulia,False,11955,2630,dimite el presidente de volkswagen tras el escándalo de manipulación en eeuu - http://t.co/bq1khhsytn http://t.co/nxchrgmvfm,cuenta oficial del colegio nacional de periodistas seccional zulia. dir: av. 19 - sector paraíso no. 79-117 mcbo. tlf:0261759.0867 http://t.co/gffw6be67e,es,caracas,maracaibo
646710479595958272,Wed Sep 23 15:39:28 +0000 2015,Jose Manuel Naveira,Jmnaveira,False,93,106,rt @a3noticias: #últimahora dimite el presidente de volkswagen por el escándalo de las emisiones de gases http://t.co/uya88rvlks http://t.c…,entrenador superior baloncesto. cine  lectura y el depor grandes pasiones,es,madrid,spain
646710480564846594,Wed Sep 23 15:39:28 +0000 2015,Maria Angustias,Srta_Angus,False,650,442,rt @eldiarioes: dimite el presidente de volkswagen por el escándalo de la manipulación de emisiones http://t.co/waodskyuyb http://t.co/zzqw…,soy natalie portman y tengo doce años. frente concebollista revolucionario. rt= endorsamiento. meto baza 24/7.,es,madrid,upper west side 
646710483391746048,Wed Sep 23 15:39:29 +0000 2015,Antonio De Santo,AntonioDeSanto,False,144,226,escándalo de volkswagen: renunció el ceo  martin winterkorn http://t.co/gkvbbbozwd vía @infobaeamerica,hincha de @racingclubac y del @spitaliano,es,santiago,avellino  italia
646710484314357760,Wed Sep 23 15:39:29 +0000 2015,José López,joseitir,False,22,24,el director ejecutivo de volkswagen dimite en medio del escándalo por la manipulación de emisiones:  http://t.co/iizge9nqg7,creo en dios y le temo !! mi familia antes d todo,es,NULL,san salvador
646710485430239232,Wed Sep 23 15:39:29 +0000 2015,Emprendedores.PE,EmprendedoresPE,False,4332,360,escándalo volkswagen: la búsqueda de responsables apunta a él http://t.co/pixrvapgme #economia #emprendedores #negocios,información y oportunidades para emprendedores,es,lima,perú
646710485816070144,Wed Sep 23 15:39:29 +0000 2015,Carlos Vargas,Vargaspe,False,140,194,rt @eleconomistaes: por cierto ¿sabéis cómo se descubrió el fraude de volkswagen?http://t.co/jzkpbe9w4b,NULL,es,madrid,a coruña
646710485673504768,Wed Sep 23 15:39:29 +0000 2015,Crowe Horwath Madrid,crowehorwathM,False,222,270,martin winterkorn. dimisión del ceo de volkswagen | vía @elpais_economia | http://t.co/ffesh0i8tl http://t.co/6nm2k4yvv3,crowe horwath legal y tributario presta servicios profesionales de asesoramiento legal y tributario a empresas abarcando las diferentes disciplinas del derecho.,es,pacific time (us & canada),madrid
646710487082733568,Wed Sep 23 15:39:30 +0000 2015,Emprendedores.PE,EmprendedoresPE,False,4332,360,renunció el presidente de volkswagen por escándalo de emisiones http://t.co/yuayq07qzx #economia #emprendedores #negocios,información y oportunidades para emprendedores,es,lima,perú
646710487653158914,Wed Sep 23 15:39:30 +0000 2015,Jorge Alberto Esteve,jaestevezprado1,False,279,452,rt @cbolinches: era el directivo mejor pagado de alemania  con casi 16 millones de euros al año. http://t.co/kilcs99l69,NULL,es,NULL,
646710488684982272,Wed Sep 23 15:39:30 +0000 2015,Mariano Bustamante,boostAmante,False,7,24,rt @elcomercio: renunció el presidente de #volkswagen por escándalo de emisiones ► http://t.co/zroyijfhgo http://t.co/ysenfmcfwz,quisiera ser plomero para limpiarte la tubería,es,NULL,lima  peru
646710488647266304,Wed Sep 23 15:39:30 +0000 2015,mito,mitomecanica,False,120,122,noticia automotriz : de esta manera volkswagen trampeaba sus autos a diésel con un software para control de co2 http://t.co/nuo9jassej,tecnico automotriz mitsubishi & toyota,es,hawaii,caracas
646710491809640452,Wed Sep 23 15:39:31 +0000 2015,José Aquilar,JuaqinAquilar,False,25,25,el director ejecutivo de volkswagen dimite en medio del escándalo por la manipulación de emisiones:  http://t.co/3knpgyml54,bueno pues nada soy salvadoreño me gustan las chicas y amante de un equipo el caul es cd fas hahaha,es,central time (us & canada),san salvador
646710494888202241,Wed Sep 23 15:39:31 +0000 2015,Julio Rivas,JulioRivita,False,25,32,el director ejecutivo de volkswagen dimite en medio del escándalo por la manipulación de emisiones:  http://t.co/etn18p77by,disfrutando mi último año en el salvador✈,es,central time (us & canada),san salvador
646710495693680640,Wed Sep 23 15:39:32 +0000 2015,TLVRP,TLVRP,False,1197,1985,#newyork #albany #buffalo volkswagen ceo to step down http://t.co/fdydjxrvgc,the new free blog for connecticut and new york - contact me via dm (follow me) - official account,es,belgrade,hartford  ct | new york  ny
646710496440090624,Wed Sep 23 15:39:32 +0000 2015,Mafalda Forever,mafaldaforever1,False,53,88,rt @el_universal_mx: interrogan directivos a ceo de #volkswagen tras escándalo  el peor en la historia de la mayor automotriz del mundo htt…,NULL,es,central time (us & canada),
646710501712502784,Wed Sep 23 15:39:33 +0000 2015,Javier Orihuela,JANOJAVA,False,575,916,rt @infobae: escándalo de volkswagen: renunció el ceo  martin winterkorn http://t.co/qezygmi0vr http://t.co/itvvguwqdw,la política es el arte de obtener el dinero de los ricos y el voto de los pobres con el pretexto de proteger a los unos de los otros.,es,buenos aires,las heras - mendoza
646710502018539520,Wed Sep 23 15:39:33 +0000 2015,Luis Garcia,lusiitooo,False,18,23,el director ejecutivo de volkswagen dimite en medio del escándalo por la manipulación de emisiones:  http://t.co/cn0vhblupy,estudiante de farmacia. ula. creo en un pais y en un futuro mucho mejor. todo es posible junto a dios.,es,NULL,el salvador
646710502089957376,Wed Sep 23 15:39:33 +0000 2015,Julio Alejandro ,jalejandro3107,False,471,1582,#cuba #usa volkswagen chief martin winterkorn resigns amid emissions scandal: in a statem...... http://t.co/wsr2g5otcl,cubano 100%  compartiendo ideas con un café de por medio...,es,pacific time (us & canada),la habana cuba
646710502622687236,Wed Sep 23 15:39:33 +0000 2015,Donia Razazi,doniarazazi,False,16,27,rt @efe_motor: el presidente de #volkswagen  martin #winterkorn  #dimite por el #escándalo de las #emisiones de los vehículos #diésel en #e…,NULL,es,NULL,
646710504434593792,Wed Sep 23 15:39:34 +0000 2015,TLVRP,TLVRP,False,1197,1985,#newyork #albany #buffalo volkswagen ceo steps down over scandal involving rigging cars' emissions http://t.co/zt3uoxgydt,the new free blog for connecticut and new york - contact me via dm (follow me) - official account,es,belgrade,hartford  ct | new york  ny
646710505978089472,Wed Sep 23 15:39:34 +0000 2015,mangeles gomez moral,mangeles2070,False,124,500,dimite el presidente de volkswagen por el escándalo de los coches trucados http://t.co/vzgy8b7dhj vía @la_ser,NULL,es,NULL,
646710508536500228,Wed Sep 23 15:39:35 +0000 2015,Josue Garcia,RafaRafaaaaa1,False,15,21,el director ejecutivo de volkswagen dimite en medio del escándalo por la manipulación de emisiones:  http://t.co/awpl8iqo13,tecnico en mantenimiento de computadoras egresado de esc. especializada en ingenieria itca fepade,es,NULL,san salvador
646710510675750912,Wed Sep 23 15:39:35 +0000 2015,Titularesrd,titularessdq,False,191,1118,#titularesrd : dimite el presidente de volkswagen tras el escándalo de manipulación de emi... http://t.co/chqzo9rsfm http://t.co/2q6dxf9tka,NULL,es,pacific time (us & canada),
646710511828992002,Wed Sep 23 15:39:35 +0000 2015,VerTvNoticias,vertvnoticias,False,125862,124,volkswagen adulteró 11 millones de automóviles en todo el mundo http://t.co/edbp9fezil,nuevo canal abierto de tv digital por internet. la opción para informase y combatir la censura. hecho en venezuela,es,caracas,venezuela
646710514031173633,Wed Sep 23 15:39:36 +0000 2015,Isabelle,Isabell28566402,False,69,230,rt @elpaiscatalunya: el jefe de volkswagen dimite por el escándalo de las emisiones de gases http://t.co/las5hohnzr vía @el_pais,NULL,es,athens,
646710513297174529,Wed Sep 23 15:39:36 +0000 2015,Leonardo Maraval,leomaraval,False,1369,517,renunció el presidente de @volkswagen  tras el escándalo por emisiones de gases http://t.co/bfc0vrfpp9,periodista - conductor - productor de cronica tv rosarino y canalla (mis tweets son personales y no responden al medio donde trabajo),es,buenos aires,
646710515301904384,Wed Sep 23 15:39:36 +0000 2015,Ramiros Castaneda,RCastaneda_,False,17,23,el director ejecutivo de volkswagen dimite en medio del escándalo por la manipulación de emisiones:  http://t.co/gl5y3cghtl,un basketbolista luchador me ancanta el rap y hip hop alguien fuerte q tiene dos adoraciones q son mis hijos equipo de la vida celtics boston y oklahoma city,es,central time (us & canada),san salvador
646710516837163008,Wed Sep 23 15:39:37 +0000 2015,Sabi Sanchez,_SabinaSan,False,2,6,rt @el_pais: un ingeniero de estados unidos avisó hace un año del fraude de volkswagen http://t.co/0b86sapipj martin winterkorn dimite tras…,todo lo que me gusta es ilegal  es inmoral o engorda..,es,NULL,cerca de atocha 
646710520351821824,Wed Sep 23 15:39:38 +0000 2015,Ramon Bonanza,RamonBonanza,False,17,24,el director ejecutivo de volkswagen dimite en medio del escándalo por la manipulación de emisiones:  http://t.co/gnbae8x9wd,si al final de mi vida logro ser solamente una palabra  quiero ser una palabra grabada en una roca de la historia del periodismo deportivo nica/#yovijugaramessi,es,NULL,san salvador
646710522973454336,Wed Sep 23 15:39:38 +0000 2015,Yeray Santana,SantanaYeray,False,636,564,"volkswagen va a cambiar su lema de das auto a el de ""la hemos cagado""  y bastante bien",enfermero de cuidados intensivos. rn msc,es,NULL,gran canaria
646710523204083712,Wed Sep 23 15:39:38 +0000 2015,domingo gonzalez,domingoagg,False,403,2002,rt @mvtarde: directo | dimite el presidente de volkswagen tras el escándalo de la compañía ▶ http://t.co/pclcm6ibyy http://t.co/f6ac2yr1h4,interesado en información de todo tipo,es,london,santa ursula tenerife
646710524902699009,Wed Sep 23 15:39:39 +0000 2015,Fran Díaz,RFrankDiaz_,False,16,23,el director ejecutivo de volkswagen dimite en medio del escándalo por la manipulación de emisiones:  http://t.co/hr564s1niy,mis únicos vicios son: dios y el fútbol,es,central time (us & canada),san salvador
646710527662686208,Wed Sep 23 15:39:39 +0000 2015,Lautaro Holtz,LautaroHoltz,False,169,707,#sevaaacabarelmundoy #volkswagen ya hizo lo suyo,emprendedor / entrepreneur,es,atlantic time (canada),
646710529172578304,Wed Sep 23 15:39:40 +0000 2015,Maribel Pérez,maribelfika,False,474,652,rt @mvtarde: directo | dimite el presidente de volkswagen tras el escándalo de la compañía ▶ http://t.co/pclcm6ibyy http://t.co/f6ac2yr1h4,NULL,es,NULL,
646710529990500354,Wed Sep 23 15:39:40 +0000 2015,Narcís SISTACH ,nsistach,False,117,283,rt @eleconomistaes: por cierto ¿sabéis cómo se descubrió el fraude de volkswagen?http://t.co/jzkpbe9w4b,ciutadà del món. fan i jugador amateur de bowling.,es,madrid,fornells de la selva 
646710532121104385,Wed Sep 23 15:39:40 +0000 2015,Reinaldo Perez,Reinaloprz,False,19,30,el director ejecutivo de volkswagen dimite en medio del escándalo por la manipulación de emisiones:  http://t.co/ixviub3spq,estudiante de lic. en computación. uca,es,central time (us & canada),san salvador
646710534126075905,Wed Sep 23 15:39:41 +0000 2015,➫ Óscar Palacios ,oscarbenidorm,False,1519,1134,vw ceo martin winterkorn resigns in face of growing emissions scandal http://t.co/au9vxsdx2o,online marketer ready for whatever !  #travel #ecommerce #marketing,es,madrid,benidorm 
646710535950614528,Wed Sep 23 15:39:41 +0000 2015,TN - Todo Noticias,todonoticias,True,2619022,2919,renunció el ceo de volkswagen tras el escándalo de las emisiones en ee.uu. http://t.co/quaodnckhn http://t.co/czmbmoi6zc,noticias las 24 horas  por el canal líder en audiencia y credibilidad de argentina | http://facebook.com/todonoticias | http://instagram.com/todonoticias.,es,buenos aires,argentina
646710536734965760,Wed Sep 23 15:39:41 +0000 2015,Lizardo Cuyubamba P,lizardocp,False,122,36,renunció el presidente de #volkswagen por escándalo de #emisiones http://t.co/dw1ygnckti,diseñador gráfico y técnico en computación. aficionado al twitter. me gusta la buena información  actualidad  tecnología  curiosidades  fútbol  tenis y f1.,es,NULL,lima - perú
646710537380696069,Wed Sep 23 15:39:42 +0000 2015,Caro Zelaya,MelZelaya1,False,23,23,el director ejecutivo de volkswagen dimite en medio del escándalo por la manipulación de emisiones:  http://t.co/nfo7emoxfz,♬si quieres mostrar lo mejor de ti  no intentes fingir lo que no eres!!,es,NULL,san salvador
646710538110681088,Wed Sep 23 15:39:42 +0000 2015,Isabel Chang,isabelch72,False,62,154,rt @el_pais: un ingeniero de estados unidos avisó hace un año del fraude de volkswagen http://t.co/0b86sapipj martin winterkorn dimite tras…,madre esposa estudiante y amante de la pastelería y de la buena mesa...siempre en movimiento!!!!,es,NULL,
646710540572696576,Wed Sep 23 15:39:42 +0000 2015,Diari de Tarragona,diaridtarragona,False,17464,890,dimite el presidente de volkswagen tras el mayor escándalo de la historia de la compañía http://t.co/5sdmcupmm5 http://t.co/dvijvtyjty,toda la actualidad de tarragona  reus  camp de tarragona y terres de l'ebre. también en http://www.facebook.com/diaridetarragona,es,NULL,tarragona
646710542787215360,Wed Sep 23 15:39:43 +0000 2015,Tomas Hernández,tomas12ss,False,19,22,el director ejecutivo de volkswagen dimite en medio del escándalo por la manipulación de emisiones:  http://t.co/rgsexhpp9h,caminando entre la rutina y esperanza  confiando en dios... 01.,es,NULL,san salvador
646710546495053824,Wed Sep 23 15:39:44 +0000 2015,Gisel Bernal,GislBrnnl,False,119,116,renuncia el presidente de volkswagen,la vida es aquello que pasa cuando queremos ser una persona perfecta para agradarle a los demas;),es,central time (us & canada),cuitzeo  michoacan
646710548608868352,Wed Sep 23 15:39:44 +0000 2015,Joselyn Hernandez,Jo_Herndz,False,17,21,el director ejecutivo de volkswagen dimite en medio del escándalo por la manipulación de emisiones:  http://t.co/ydwo34vtcq,estudiante de medicina [uees]. queriendo aprender un poco de la vida,es,central time (us & canada),santaana
646710548609003520,Wed Sep 23 15:39:44 +0000 2015,Eddy Manuel,agamenon3677,False,42,172,dimite el presidente de volkswagen tras el escándalo de manipulación de emisiones en eeuu http://t.co/nzifqsreju,NULL,es,caracas,bani  rep. dom.
646710746844372994,Wed Sep 23 15:40:32 +0000 2015,Sixto Diaz,SixtoREDiaz,False,104,248,rt @radiomitre: #último | renunció martin winterkorn  ceo de volkswagen. http://t.co/qs1kbjh6wo http://t.co/ofm6np4vhk,NULL,es,buenos aires,santiago del estero 
646710747775533057,Wed Sep 23 15:40:32 +0000 2015,Natalia Marin,Nata297,False,9690,6229,el presidente de volkswagen dimite http://t.co/whp37zqg8g vía @reasonw #polémica #volkswagen #últimahora,directora de contenidos en @reasonw harder  better  faster  stronger. también me encontrarás en @enejotatw. ¡nos seguimos!,es,athens,
646710748622688258,Wed Sep 23 15:40:32 +0000 2015,Report UK,ReportUK,False,25440,38,volkswagen chief winterkorn resigns http://t.co/f9kuxdyz3q,breaking  world  uk and local news,es,NULL,u.k.
646710750510194690,Wed Sep 23 15:40:32 +0000 2015,Wyl Mar,serWyl,False,303,300,rt @nelsonmanrique: crisis un desarrollo. volkswagen crisis: chief executive martin winterkorn resigns - live http://t.co/3cb7h6i12s,caminábamos con la urgencia del errante por un sol anochecido... caminábamos por el azul de la insistencia sin pedir una clemencia a la espuma de este mar,es,NULL,
646710752372518912,Wed Sep 23 15:40:33 +0000 2015,24 Horas,24HorasMx,False,149696,202,[al minuto] renuncia presidente de volkswagen tras el escándalo de emisiones de contaminantes … http://t.co/m21vql7b6w,noticias 24 horas,es,central time (us & canada),méxico  d.f.
646710752288489472,Wed Sep 23 15:40:33 +0000 2015,Guillermo Alvarez,guellermo_alva,False,180,959,el jefe de volkswagen dimite por el escándalo de las emisiones de gases http://t.co/qngnumq4ax,negro en blanco,es,amsterdam,valencia
